"lon","lat","gemeinde_f","accident_severity_category_fr"
7.0931,46.6895,"Pont-en-Ogoz","a"
7.0931,46.6895,"Pont-en-Ogoz","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1611,46.0166,"Liddes","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.1061,46.8112,"Corminboeuf","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6213,46.7566,"Thoune","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
7.6883,46.7213,"Sigriswil","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
6.2474,46.4339,"Begnins","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
8.0125,47.0986,"Willisau","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
6.145,46.2081,"Genève","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.2576,47.1445,"Bienne","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
7.7855,46.9401,"Langnau im Emmental","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
9.007,46.9287,"Glarus Süd","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.5203,47.3886,"Zurich","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
8.8336,47.2686,"Dürnten","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
9.3158,47.5867,"Kesswil","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.7502,46.4899,"Bourg-en-Lavaux","a"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.6104,46.5284,"Lausanne","b"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
6.5985,46.5489,"Jouxtens-Mézery","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
7.3073,46.7043,"Planfayon","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
8.5214,47.3703,"Zurich","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
7.1197,46.7884,"Villars-sur-Glâne","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
9.0394,46.2093,"Bellinzone","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
7.4164,46.93,"Köniz","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
6.0826,46.2209,"Meyrin","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.5509,47.217,"Feldbrunnen-St. Niklaus","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
7.1652,46.9297,"Morat","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.2606,46.9189,"Sarnen","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
8.5154,47.202,"Baar","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
7.0501,46.7808,"Avry","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
8.5534,47.408,"Zurich","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
6.1209,46.1818,"Lancy","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3836,47.4197,"Saint-Gall","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
9.3338,47.1945,"Wildhaus-Alt St. Johann","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
7.7448,46.3114,"Gampel-Bratsch","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
9.4654,46.838,"Domat/Ems","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.7819,46.6836,"Beatenberg","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
7.3048,46.6094,"Bellegarde","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.5141,46.6645,"Pompaples","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
6.8624,46.2166,"Val-d'Illiez","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.8054,46.8568,"Eggiwil","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
7.6113,47.4366,"Duggingen","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.6341,46.54,"Lausanne","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
6.7094,46.5435,"Savigny","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.5075,47.4242,"Zurich","a"
8.428,47.2411,"Maschwanden","a"
8.428,47.2411,"Maschwanden","a"
8.428,47.2411,"Maschwanden","a"
8.428,47.2411,"Maschwanden","a"
8.428,47.2411,"Maschwanden","a"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
7.6474,47.4717,"Gempen","b"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
8.3186,47.4569,"Wettingen","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.6061,47.1805,"Kriegstetten","a"
7.5466,47.2132,"Soleure","a"
7.5466,47.2132,"Soleure","a"
7.5466,47.2132,"Soleure","a"
7.5466,47.2132,"Soleure","a"
7.5466,47.2132,"Soleure","a"
7.5466,47.2132,"Soleure","a"
7.5466,47.2132,"Soleure","a"
